,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post,distance
3282,864691135591291659,864691135937504053,8532,2557,9895,0.10257846003162828,L3c,L3b,78.21670000709572
3283,864691135385894741,864691135937504053,29552,7928,9895,0.12382334571548811,L3b,L3b,162.1900169554218
3286,864691135489420346,864691135937504053,12780,765,9895,-0.004903147352137618,L4c,L3b,70.09900929399787
3287,864691135946156836,864691135937504053,18892,884,9895,0.3238112950654532,L5ET,L3b,196.87079897232087
3289,864691135726100543,864691135334986985,15116,4787,2084,0.13990243732259314,L5a,L3a,256.22272910887517
3292,864691135594514987,864691135334986985,14632,7506,2084,-0.04973717989540122,L4b,L3a,178.82737544347066
3295,864691135156674148,864691135334986985,22388,10949,2084,-0.08928258172649127,L3a,L3a,99.40364130151372
3296,864691135133615264,864691135334986985,10024,5607,2084,0.021768547312283844,L3b,L3a,125.58982073400698
3298,864691135014167446,864691135334986985,9620,10481,2084,0.2159188441957303,L4b,L3a,190.26908053596105
3300,864691135645645039,864691135334986985,8820,24,2084,-0.11359790866649798,L2a,L3a,110.53461937329863
3304,864691135591291659,864691135367487481,24568,2557,457,0.14423897175683434,L3c,L3c,126.83980826223286
3305,864691135082846711,864691135367487481,13004,4420,457,0.07082793847255621,L3c,L3c,133.3466956770958
3306,864691135385894741,864691135367487481,18900,7928,457,-0.020473364099263005,L3b,L3c,148.83628976832233
3308,864691135874675854,864691135367487481,8816,1475,457,0.24220027872619554,L4a,L3c,118.29358488100698
3309,864691135473146162,864691135367487481,10552,4438,457,0.06814876384071765,L4a,L3c,84.04516576222576
3318,864691135749181225,864691135697002138,8336,3132,7238,0.22311307600918534,L2b,L3c,84.23040743104588
3321,864691135740237204,864691135697002138,14264,5519,7238,0.005251222729110466,L3b,L3c,62.16456559809617
3322,864691135777736032,864691135697002138,27140,10141,7238,-0.2097768915177433,L4a,L3c,131.75786276347986
3324,864691136117180068,864691135697002138,26704,10796,7238,-0.2421926328796494,L3a,L3c,65.17501018028302
3325,864691136005487562,864691135697002138,15648,12038,7238,-0.09933571254743193,L3b,L3c,78.10909990519662
3331,864691135772313595,864691135697002138,17548,5150,7238,-0.21259122260697555,L2b,L3c,88.36998150956013
3335,864691136024523065,864691135697002138,20492,11310,7238,0.06917023892164624,L2b,L3c,81.78186009134296
3337,864691135852005063,864691135428891440,25844,9731,3548,0.1418948229294245,L4b,L5a,192.34554505888622
3348,864691135473146162,864691135565602839,15016,4438,8786,-0.0732133196159491,L4a,L3c,147.35732809738371
3351,864691135133615264,864691135565602839,16756,5607,8786,0.16049604385559546,L3b,L3c,127.91967104397985
3357,864691136009055404,864691135565602839,11576,5428,8786,0.11062080730147296,L3c,L3c,90.21019968939216
3359,864691135349437655,864691135565602839,9392,11117,8786,-0.14949022860202954,L3a,L3c,110.3425708600267
3360,864691135386581077,864691135565602839,12920,625,8786,-0.03391895193561634,L4a,L3c,185.21487283692963
3364,864691135755884754,864691135856845358,40056,5503,8718,0.14605420192616558,L3b,L3b,56.801974613564234
3366,864691135857146158,864691135856845358,39156,1361,8718,0.03896704770503025,L4a,L3b,100.90328200806948
3367,864691135386455381,864691135856845358,37412,4223,8718,0.3438075802828412,L2a,L3b,90.70991160837933
3376,864691136371775624,864691135334979049,48068,11627,4450,0.052512315233040396,L3b,L3c,139.5277834984846
3377,864691136926540362,864691135334979049,26400,3440,4450,0.2400271210552875,L3c,L3c,98.68732036082451
3379,864691135591291659,864691135938329653,15024,2557,1375,0.015986859496781324,L3c,L3c,125.92801016453802
3382,864691135473091634,864691135938329653,10872,11597,1375,-0.06102137434407784,L3b,L3c,174.43240286139496
3385,864691135491204327,864691135938329653,10208,4266,1375,0.22331194536471874,L3b,L3c,729.5907908629331
3388,864691137198217793,864691136904289714,32152,10144,258,0.13004589607711642,L4b,L3b,127.39085455400634
3389,864691135334986985,864691136904289714,26160,2084,258,0.05103791462337621,L3a,L3b,82.79446744801248
3392,864691135565660247,864691136904289714,25952,8585,258,0.0920709234370085,L3b,L3b,100.73170543577629
3396,864691136228145489,864691135213651768,11044,11827,7272,0.09033145814031356,L3a,L3b,17.751327612322413
3397,864691135749181225,864691135213651768,9264,3132,7272,0.36714894745692667,L2b,L3b,68.06239819459792
3398,864691135701034107,864691135213651768,17632,410,7272,0.12746194700328822,L3c,L3b,64.51136954057012
3408,864691135749133097,864691135213651768,8924,11478,7272,-0.1121937319969707,L3a,L3b,89.39335921644297
3412,864691135737916036,864691137054692726,29048,2405,5433,0.15181122314058848,L4b,L3c,106.25278989278355
3413,864691135856895534,864691137054692726,12852,6567,5433,-0.05662001030151521,L3b,L3c,137.901773505637
3417,864691136673975943,864691137054692726,8096,5853,5433,-0.169442825748336,L4c,L3c,179.34467606260299
3418,864691135014237590,864691137054692726,55760,10180,5433,-0.2150518775969182,L4a,L3c,112.67844145177021
3419,864691135591291659,864691135783449907,11800,2557,8896,-0.014825821991529292,L3c,L3c,160.8245237020772
3422,864691135473091634,864691135783449907,15452,11597,8896,0.07123727746279583,L3b,L3c,162.09826708512347
3426,864691136310740570,864691135472966706,34692,8689,6438,0.059479507117207564,L3c,L3c,193.3526408198243
3428,864691136521831825,864691135472966706,8024,1576,6438,0.019717422850987664,L5b,L3c,726.4929466966627
3431,864691136371775624,864691135463088029,12476,11627,4594,-0.15725954164881203,L3b,L3c,122.24966898932693
3433,864691135591291659,864691135491268455,12684,2557,3385,0.05222139398885816,L3c,L4a,23.864986905506623
3434,864691136287598787,864691135491268455,9308,2501,3385,0.2563591995864454,L3c,L4a,56.345723670922915
3435,864691135661523184,864691135491268455,14364,5435,3385,0.1323178275619634,L3c,L4a,23.093055579545993
3437,864691135838392723,864691135684428786,8692,4422,4790,0.24763984551534016,L4a,L4a,163.0305553692314
3442,864691135591291659,864691136437535902,10008,2557,1533,0.2327702661016773,L3c,L4a,66.83487855902793
3444,864691135488888378,864691136437535902,19472,3038,1533,-0.2059162509715426,L2b,L4a,186.39641284102018
3446,864691135591291659,864691135926979796,8028,2557,5590,0.014553113395432478,L3c,L3c,46.020078400628556
3447,864691135387710593,864691135926979796,16652,2389,5590,-0.014219729818554232,L3c,L3c,39.82661381538727
3449,864691135473146162,864691135926979796,30556,4438,5590,-0.0011284534108152793,L4a,L3c,80.31992988044742
3451,864691135783492659,864691135926979796,25560,2529,5590,0.03567761584823011,L4a,L3c,48.50912458496848
3453,864691136066697624,864691135926979796,14544,8394,5590,-0.11835151697446981,L4b,L3c,127.79661867201335
3456,864691135856895534,864691135926979796,20484,6567,5590,0.26780026515752725,L3b,L3c,61.75721444495374
3459,864691135645645039,864691135926979796,16196,24,5590,0.08346801205262212,L2a,L3c,189.22490778964593
3460,864691135857302830,864691135926979796,27880,1360,5590,0.13711616833921234,L4b,L3c,53.9817924859855
3461,864691136330042858,864691135926979796,24528,11222,5590,0.25354506450647113,L3a,L3c,117.74364696237335
3462,864691136334904499,864691135926979796,27296,1507,5590,-0.05408569070098033,L3c,L3c,47.16572314721781
3467,864691135468597132,864691135502788957,10560,4055,10838,0.21754889804140698,L2a,L3a,101.04390554605456
3472,864691135754259661,864691135502788957,10836,12008,10838,0.028845041178680822,L3c,L3a,81.86390579492289
3473,864691135272867601,864691135502788957,25388,8575,10838,0.32604499741103954,L3a,L3a,133.90984143071776
3475,864691135156708964,864691135502788957,16636,9741,10838,-0.03943639599292459,L4b,L3a,172.76010502427926
3477,864691136923942884,864691135502788957,22712,11848,10838,-0.1446110588651247,L3a,L3a,92.60801416724141
3479,864691136521831825,864691135502788957,33604,1576,10838,0.18342436989042152,L5b,L3a,717.5848961621195
3484,864691135759652174,864691135383626970,23248,682,269,0.012820540525079003,L4a,L3c,154.46740766906137
3485,864691135591291659,864691135995687082,19512,2557,1099,0.2314589963722643,L3c,L2a,171.4951371905337
3487,864691136388893815,864691135995687082,17684,11479,1099,0.02198826551313383,L3a,L2a,142.68631710153562
3494,864691135777736032,864691135995687082,16964,10141,1099,-0.22267613228283772,L4a,L2a,187.73944838525546
3495,864691135754259661,864691135995687082,12344,12008,1099,0.061151110069261515,L3c,L2a,102.56631025829097
3499,864691136521831825,864691135995687082,36500,1576,1099,0.07196210814838881,L5b,L2a,718.4566249844175
3501,864691135938349828,864691135995687082,9440,5160,1099,-0.04374761066908748,L2a,L2a,97.60375599330179
3503,864691135591291659,864691135591182091,28832,2557,7675,0.08537148451754625,L3c,L5b,152.37664828969042
3506,864691135857302830,864691135591182091,12680,1360,7675,-0.014297348042273086,L4b,L5b,139.66818025591945
3509,864691135726562367,864691136032337595,16604,7497,9276,0.03529568440509781,L4b,L4c,101.53894102264418
3511,864691135591291659,864691136274483469,26408,2557,5161,0.1693467300175064,L3c,L2b,169.709798609273
3515,864691135889087881,864691136274483469,27792,6422,5161,0.14420927012193974,L3c,L2b,116.90941313683855
3519,864691136032840123,864691136274483469,11372,11114,5161,0.10900028750854784,L2a,L2b,45.84155599453403
3528,864691135759652174,864691135837724819,8380,682,4542,-0.07857842141073716,L4a,L3c,261.5641508158181
3530,864691135404231406,864691136813059187,8424,3048,4191,-0.07510258000694597,L2a,L2a,58.61803517689759
3532,864691135387675521,864691136813059187,9840,2079,4191,-0.042020831893281894,L2a,L2a,40.6505631941305
3533,864691135910761897,864691136813059187,34740,7249,4191,-0.08074660260461732,L3c,L2a,157.0989364699838
3534,864691136488048914,864691136813059187,23440,4161,4191,-0.03746385273718251,L3a,L2a,91.18589645334414
3543,864691135360730183,864691136813059187,10876,4193,4191,-0.2080547163258323,L2b,L2a,81.12826821768101
3547,864691135014167446,864691135865543132,15836,10481,9262,0.22585477392995434,L4b,L4b,97.27053407892858
3556,864691135473146162,864691136371341448,23180,4438,7252,-0.03563190848968994,L4a,L3b,119.36194556055125
3558,864691135473091634,864691136371341448,11672,11597,7252,-0.2320180383523719,L3b,L3b,131.49961520856255
3559,864691135387675521,864691136371341448,13796,2079,7252,0.2627465557882295,L2a,L3b,71.3085015969344
3560,864691135133615264,864691136371341448,8372,5607,7252,0.18552915176330473,L3b,L3b,114.84163370485459
3561,864691135396980769,864691136371341448,8788,429,7252,0.18226278661120043,L3b,L3b,100.17384217449184
3564,864691135856845358,864691136371341448,9700,8718,7252,-0.02587705819608394,L3b,L3b,132.74264978521404
3566,864691135213651768,864691136371341448,14952,7272,7252,0.23340302113601022,L3b,L3b,72.75606630377979
3574,864691136066697624,864691136419544727,13752,8394,2686,-0.25626356679901247,L4b,L4c,154.7104445860072
3577,864691135113792921,864691136419544727,9112,286,2686,0.2630167929540022,L3b,L4c,646.5940473589284
3582,864691135473146162,864691135492559711,8356,4438,745,-0.087326651328766,L4a,L4a,201.7779076906092
3588,864691137198217793,864691135565733399,15580,10144,728,0.057330508887930245,L4b,L4a,72.39989259660543
3589,864691135759684174,864691135565733399,12168,4786,728,0.03356472832980965,L4c,L4a,102.7780076086319
3590,864691136066697624,864691135565733399,10332,8394,728,-0.0027862297816422907,L4b,L4a,31.649346786308243
3592,864691135591291659,864691136117180068,16220,2557,10796,0.039192084112858246,L3c,L3a,137.0773114413906
3593,864691136923990500,864691136117180068,13388,372,10796,0.020674946086388136,L3c,L3a,68.55110374020248
3594,864691136521831825,864691136117180068,21688,1576,10796,0.2117853396706385,L5b,L3a,602.6523391807254
3597,864691135884521840,864691136117180068,15112,10931,10796,-0.0008350931383249318,L3a,L3a,18.786727229616115
3598,864691135726100543,864691136312901181,14620,4787,631,-0.15748612870674092,L5a,L4b,73.11940481158196
3600,864691135511671504,864691136312901181,15408,10151,631,0.07574351098882504,L4a,L4b,129.5962389577722
3603,864691135755978194,864691136312901181,20132,9721,631,-0.01547770555494377,L4a,L4b,114.29208896507228
3604,864691135759652174,864691136312901181,14340,682,631,0.27192819102339877,L4a,L4b,75.88963270434242
3606,864691135719651633,864691135274745573,28388,5804,597,0.04576779360073213,L4c,L4c,146.06049464519828
3608,864691135755978194,864691135274745573,13808,9721,597,0.03095315652643486,L4a,L4c,98.37709782261315
3609,864691136974726940,864691135274745573,20928,1448,597,0.30571420398251814,L4a,L4c,133.46872784289206
3611,864691135726100543,864691135468139404,13000,4787,10638,-0.05644184421574666,L5a,L4a,137.03447157558568
3612,864691135777064877,864691135468139404,26612,5427,10638,0.21905704834598316,L4a,L4a,86.41724901893133
3614,864691135755978194,864691135468139404,25720,9721,10638,0.03690744866090838,L4a,L4a,55.24829481531529
3617,864691137198217793,864691136371775624,48288,10144,11627,0.22640591586233627,L4b,L3b,157.28206570362687
3618,864691136419698583,864691136371775624,11764,1487,11627,0.08642493709808602,L4b,L3b,121.74857686231904
3619,864691135726562367,864691136371775624,35892,7497,11627,0.016879517847165782,L4b,L3b,168.25771927611518
3622,864691136066697624,864691136371775624,10320,8394,11627,0.10580219046677404,L4b,L3b,192.5217869852656
3627,864691135491711975,864691136371775624,35060,440,11627,0.03635184780985302,L3b,L3b,51.608104169790984
3628,864691135885042032,864691136371775624,13076,2549,11627,0.029358230269674407,L4a,L3b,117.59360526831385
3629,864691135511671504,864691136371775624,12644,10151,11627,0.09269950104501251,L4a,L3b,142.93653260101138
3630,864691135213783424,864691136371775624,24700,3542,11627,0.019686742350500594,L3c,L3b,132.54128051290286
3634,864691135726100543,864691135292821942,27412,4787,3374,-0.20681771255629858,L5a,L3c,182.18867758453052
3639,864691135777064877,864691135976860995,12252,5427,8571,0.11076501970901888,L4a,L4a,101.68859916431138
3641,864691135591018763,864691135976860995,19360,353,8571,0.03550358809126347,L3b,L4a,92.74155538915652
3642,864691135386015061,864691135976860995,11648,4785,8571,0.13967068103547822,L5a,L4a,205.17934632901037
3643,864691135726100543,864691135685335479,12248,4787,4061,0.019738947709889886,L5a,L2a,292.9622266436409
3645,864691135777064877,864691135685335479,22280,5427,4061,-0.1063874154572996,L4a,L2a,177.60914444926536
3647,864691135874156430,864691135685335479,17564,7237,4061,-0.0732143990083529,L3b,L2a,119.48579349864153
3649,864691135772313595,864691135685335479,25996,5150,4061,0.07095750301862427,L2b,L2a,120.45475964028982
