,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post
40,864691135857146158,864691135582733933,24032,1361,3567,0.12826711069541408,L4,L2/3
43,864691135473146162,864691135582733933,5832,4438,3567,0.04803802621390213,L4,L2/3
44,864691136419698583,864691135582733933,324,1487,3567,-0.14577058147528915,L4,L2/3
45,864691135594514987,864691135582733933,3076,7506,3567,0.2073009599317838,L4,L2/3
46,864691135726562367,864691135582733933,4016,7497,3567,0.1217977640904152,L4,L2/3
51,864691135783492659,864691135183034370,8812,2529,11510,0.07922881068094237,L4,L2/3
55,864691136228125521,864691135183034370,23048,8582,11510,0.12024170141950768,L4,L2/3
189,864691136228183377,864691135509789449,6692,9201,4544,0.039913218553497276,L4,L2/3
191,864691136228125521,864691135509789449,9000,8582,4544,0.039882191332437804,L4,L2/3
192,864691135777736032,864691135509789449,15652,10141,4544,-0.03500212903832547,L4,L2/3
194,864691134965653279,864691135509789449,1824,5445,4544,0.08508491147476949,L4,L2/3
203,864691136228183377,864691135762864182,3040,9201,222,0.33502900226101456,L4,L2/3
208,864691134965653279,864691135762864182,19192,5445,222,0.1138246733095663,L4,L2/3
213,864691135754777037,864691135762864182,21780,6423,222,-0.06495039970638601,L4,L2/3
214,864691135942378612,864691135762864182,13740,621,222,0.28053779115345295,L4,L2/3
223,864691136228183377,864691135156839780,6912,9201,2392,0.18567602885666995,L4,L2/3
225,864691135737916036,864691135156839780,11332,2405,2392,0.09193346213614927,L4,L2/3
227,864691135763000374,864691135156839780,2340,10135,2392,-0.07225770296815213,L4,L2/3
228,864691136195396684,864691135156839780,10680,10322,2392,0.13135217930064075,L4,L2/3
229,864691136052035059,864691135156839780,560,771,2392,-0.0024930057851682524,L4,L2/3
262,864691136228183377,864691135582552173,20676,9201,5683,0.09595624519793407,L4,L2/3
266,864691135156708964,864691135582552173,3336,9741,5683,0.2188001792863755,L4,L2/3
267,864691134965653279,864691135582552173,19800,5445,5683,-0.13452087865729664,L4,L2/3
268,864691136228183377,864691135749306921,16388,9201,8009,0.09712927056611678,L4,L2/3
271,864691135615222475,864691135749306921,16292,4589,8009,0.10252184249029249,L4,L2/3
273,864691136912172017,864691135749306921,27196,4763,8009,0.15461552599760195,L4,L2/3
282,864691136228183377,864691135584908664,6588,9201,4595,-0.03310838044220097,L4,L2/3
285,864691135857146158,864691135584908664,14356,1361,4595,0.21010951889823723,L4,L2/3
287,864691135753932237,864691135584908664,10792,4563,4595,0.07556261886526187,L4,L2/3
290,864691135838392723,864691135584908664,12504,4422,4595,0.1885742610426262,L4,L2/3
291,864691134941194083,864691135584908664,5944,6788,4595,0.127755492745231,L4,L2/3
292,864691136085404268,864691135584908664,192,4430,4595,-0.04239273735491609,L4,L2/3
439,864691135700566050,864691135368092665,5724,10242,5132,0.1823457952571736,L4,L2/3
449,864691135778216893,864691136051379699,3376,7591,4386,-0.2669313594952675,L4,L2/3
451,864691135591350283,864691136051379699,2140,9200,4386,-0.26683456790262855,L4,L2/3
452,864691135755978194,864691136051379699,316,9721,4386,0.21342960501168448,L4,L2/3
453,864691135479337158,864691136051379699,4852,9887,4386,0.06624166598882898,L4,L2/3
455,864691135473146162,864691135491755495,12992,4438,11107,-0.022988361082726613,L4,L2/3
456,864691135783492659,864691135491755495,51872,2529,11107,0.23703892061631335,L4,L2/3
457,864691135777064877,864691135491755495,10356,5427,11107,0.1312836266712638,L4,L2/3
458,864691136362747874,864691135491755495,38964,1352,11107,0.07399135121862156,L4,L2/3
460,864691135916172390,864691135491755495,42940,9729,11107,0.19972408148188744,L4,L2/3
465,864691135777064877,864691135772313595,480,5427,5150,-0.03243814715614832,L4,L2/3
472,864691136362747874,864691135213709624,3404,1352,12064,0.20179571895087653,L4,L2/3
475,864691135916172390,864691135213709624,11112,9729,12064,0.0533846662990294,L4,L2/3
481,864691136052035059,864691135213709624,3064,771,12064,-0.09806172060324049,L4,L2/3
532,864691136578707732,864691136210291644,732,2538,8686,0.20235634543041828,L4,L2/3
618,864691135885042032,864691136040443134,2068,2549,234,0.13054437493408103,L4,L2/3
619,864691134965653279,864691136040443134,1292,5445,234,0.2659969635566503,L4,L2/3
620,864691135517063379,864691136040443134,2880,3409,234,-0.13539825133543965,L4,L2/3
621,864691136974714396,864691136040443134,2252,4437,234,-0.03180721974461904,L4,L2/3
623,864691135279377569,864691136040443134,18316,7562,234,0.07152950660547534,L4,L2/3
624,864691136085404268,864691136040443134,9532,4430,234,0.21011863069343809,L4,L2/3
628,864691135947719777,864691135275257573,2364,10142,6420,-0.08460230189954515,L4,L2/3
724,864691137198217793,864691135684885175,1716,10144,7303,0.5034244940730128,L4,L2/3
726,864691136362684386,864691135684885175,8980,10565,7303,0.23336818238984783,L4,L2/3
774,864691135783492659,864691135491107943,16004,2529,11226,0.08382897573767253,L4,L2/3
776,864691135510079753,864691135491107943,4396,4419,11226,0.07876487422771718,L4,L2/3
789,864691135942378612,864691135889703817,716,621,6144,0.019333998955012345,L4,L2/3
794,864691135763000374,864691136379808725,39812,10135,10792,-0.16109983871142766,L4,L2/3
828,864691136522731153,864691135856291374,196,3536,228,0.021599528140529654,L4,L2/3
852,864691136419698583,864691135938155573,1968,1487,4094,-0.09581618389138156,L4,L2/3
867,864691136194822888,864691136009055404,856,4553,5428,-0.11996152337923394,L4,L2/3
876,864691136119541016,864691136009055404,1484,1460,5428,-0.029471855110040635,L4,L2/3
878,864691136362747874,864691136009055404,2200,1352,5428,0.03280778214169133,L4,L2/3
879,864691135383993579,864691136009055404,7932,10283,5428,0.09912837037372105,L4,L2/3
881,864691135857302830,864691136009055404,9244,1360,5428,0.2571576820703459,L4,L2/3
886,864691136663288030,864691136009055404,4836,9892,5428,0.18209787442061787,L4,L2/3
890,864691135304440487,864691135473208882,3156,1457,10947,-0.05199465755071547,L4,L2/3
894,864691136378815445,864691135473208882,2420,1389,10947,-0.04798081707063077,L4,L2/3
895,864691135726649663,864691135473208882,4092,6848,10947,-0.051068278491446434,L4,L2/3
897,864691135969949285,864691135473208882,19472,5677,10947,-0.008512304299183357,L4,L2/3
903,864691136362747874,864691135941873524,3820,1352,4021,0.045092376484299056,L4,L2/3
918,864691135479337158,864691135645645039,10248,9887,24,0.11591665032405354,L4,L2/3
926,864691136912172017,864691135726232895,2332,4763,4105,0.1466271167036368,L4,L2/3
929,864691134918495498,864691135489036090,2796,5882,5506,0.0963028026038485,L4,L2/3
937,864691136378815445,864691136813061747,4260,1389,4018,-0.1971807540520854,L4,L2/3
943,864691135304440487,864691135915998822,2896,1457,11469,0.04894472980619148,L4,L2/3
956,864691135852005063,864691135859678312,2692,9731,5446,0.10236988083769254,L4,L2/3
957,864691135857146158,864691135859678312,936,1361,5446,0.3041592716948356,L4,L2/3
959,864691135885042032,864691135859678312,3096,2549,5446,0.2486561998826923,L4,L2/3
960,864691135279409057,864691135859678312,28880,619,5446,0.012104389777446036,L4,L2/3
961,864691135684367858,864691135859678312,4604,10143,5446,0.10797932022557423,L4,L2/3
987,864691135304440487,864691135610086151,8844,1457,4116,-0.028694514724079377,L4,L2/3
988,864691135473146162,864691135610086151,8272,4438,4116,0.10384930432466018,L4,L2/3
994,864691135947719777,864691135610086151,1368,10142,4116,0.17900148122043524,L4,L2/3
1008,864691135759686990,864691135726362175,12072,4779,11506,0.3039105152063338,L4,L2/3
1009,864691136119541016,864691135726362175,15636,1460,11506,0.13863290088726676,L4,L2/3
1011,864691135014211734,864691135726362175,12112,4888,11506,0.014706101798852327,L4,L2/3
1012,864691135857222958,864691135726362175,1084,10484,11506,0.027558412317427408,L4,L2/3
1028,864691135838392723,864691136195209292,28352,4422,12055,0.030066146403969287,L4,L2/3
1033,864691137198217793,864691135385894741,2936,10144,7928,-0.1372207752519055,L4,L2/3
1040,864691136362747874,864691135385894741,2196,1352,7928,0.0009316884075620642,L4,L2/3
1041,864691135349531607,864691135385894741,2840,9750,7928,-0.012712401763869436,L4,L2/3
1080,864691135763000374,864691136724540413,1376,10135,11495,0.010088606476540652,L4,L2/3
1081,864691136974787868,864691136724540413,41640,2404,11495,-0.013916814114665723,L4,L2/3
1083,864691136052035059,864691136724540413,2024,771,11495,-0.35725901660448806,L4,L2/3
1086,864691136275178765,864691135661593072,21300,1351,1161,0.050196939342964125,L4,L2/3
1091,864691135726649663,864691135661593072,3364,6848,1161,0.19902830180547762,L4,L2/3
1121,864691135594514987,864691135498584851,27444,7506,11509,0.06093605617514423,L4,L2/3
1143,864691136195208424,864691135208689273,2136,4423,10966,0.35896308604092264,L4,L2/3
1148,864691135783492659,864691135762727478,824,2529,3370,0.006220430857154908,L4,L2/3
1149,864691136228125521,864691135762727478,2644,8582,3370,0.1989446024464066,L4,L2/3
1157,864691135857146158,864691137020443758,620,1361,5477,-0.053125126621663785,L4,L2/3
1163,864691135783492659,864691135591041291,30748,2529,2091,-0.0003059539640670589,L4,L2/3
1169,864691134941133667,864691135591041291,15464,716,2091,0.1743535401947429,L4,L2/3
1172,864691136974714396,864691135591041291,4088,4437,2091,-0.06241252825777536,L4,L2/3
1176,864691135609687047,864691135591041291,3028,3723,2091,-0.06602319401142442,L4,L2/3
1226,864691135857146158,864691135100604448,6356,1361,11258,-0.06617588803636315,L4,L2/3
1228,864691136228027217,864691135100604448,180,10134,11258,0.00025505907300904296,L4,L2/3
1229,864691135754777037,864691135100604448,3036,6423,11258,-0.08285684671547924,L4,L2/3
1232,864691136085404268,864691135100604448,21352,4430,11258,-0.10655691535414147,L4,L2/3
1324,864691135783492659,864691135725305515,596,2529,247,0.07946698140884813,L4,L2/3
1327,864691135737916036,864691135725305515,17892,2405,247,0.1490922154107201,L4,L2/3
1330,864691136119541016,864691135725305515,2468,1460,247,0.07291334466751699,L4,L2/3
1331,864691135777064877,864691135725305515,5252,5427,247,0.016862963362351414,L4,L2/3
1333,864691135156708964,864691135725305515,13136,9741,247,0.1286219199367296,L4,L2/3
1335,864691135059722139,864691135725305515,2980,679,247,-0.010196286987315614,L4,L2/3
1337,864691135014237590,864691135725305515,3380,10180,247,-0.014682988253772998,L4,L2/3
1339,864691135726649663,864691135725305515,1600,6848,247,0.18998830719214194,L4,L2/3
1341,864691135916301158,864691135725305515,3576,620,247,0.20853949528786583,L4,L2/3
1344,864691135857146158,864691136041818198,856,1361,10882,0.08472238226203005,L4,L2/3
1345,864691136228125521,864691136041818198,3444,8582,10882,-0.04454657036210175,L4,L2/3
1347,864691135777736032,864691136041818198,2292,10141,10882,-0.06150128469473031,L4,L2/3
1350,864691135777064877,864691136041818198,20888,5427,10882,0.06338158824081794,L4,L2/3
1442,864691136578707732,864691135910606761,432,2538,11668,0.2017997312164693,L4,L2/3
1444,864691134941133667,864691135910606761,15400,716,11668,0.009373998999050882,L4,L2/3
1446,864691135279377569,864691135910606761,15056,7562,11668,0.03825942409668921,L4,L2/3
1496,864691135517063379,864691135488426298,3176,3409,11501,-0.07415087943063134,L4,L2/3
1559,864691136362747874,864691136195307752,2600,1352,443,0.29442680118007347,L4,L2/3
1566,864691135615222475,864691135082765815,12068,4589,5149,0.09243810003450152,L4,L2/3
1567,864691136066664088,864691135082765815,2308,3399,5149,0.0801548685635212,L4,L2/3
1571,864691135386581077,864691135082765815,1096,625,5149,0.14917720014419664,L4,L2/3
1575,864691134918495498,864691135926492430,15776,5882,6435,0.07357264151003301,L4,L2/3
1582,864691135719651633,864691136100511093,2992,5804,6148,0.2969518838162508,L4,L2/3
1596,864691136023889209,864691135446112658,6844,10490,2531,0.2692074320928425,L4,L2/3
1603,864691136275178765,864691135807813149,3196,1351,5483,-0.058513587360722936,L4,L2/3
1607,864691135726649663,864691135807813149,2816,6848,5483,-0.09169484993777546,L4,L2/3
1617,864691136195208424,864691135570012550,3852,4423,2076,0.015450797137676778,L4,L2/3
1618,864691135279377569,864691135570012550,5584,7562,2076,0.1960491109117268,L4,L2/3
1621,864691135857146158,864691135856895534,26576,1361,6567,0.23852069244992982,L4,L2/3
1625,864691135737916036,864691135856895534,176,2405,6567,-0.012608821956953413,L4,L2/3
1626,864691135777736032,864691135856895534,6056,10141,6567,0.29456503044413507,L4,L2/3
1629,864691136974787868,864691135856895534,2280,2404,6567,0.2652813481347955,L4,L2/3
1630,864691135208943225,864691135856895534,42672,10140,6567,0.2679194733231327,L4,L2/3
1632,864691135565709655,864691135856895534,1488,9811,6567,0.2079506234096646,L4,L2/3
1633,864691135383993579,864691135856895534,1928,10283,6567,0.24267694872298118,L4,L2/3
1635,864691135469335378,864691135856895534,3420,9749,6567,0.03321682100901605,L4,L2/3
1642,864691137198217793,864691135359440472,10880,10144,3612,0.12542768499383802,L4,L2/3
1644,864691135725354411,864691135359440472,624,714,3612,-0.16082296897298104,L4,L2/3
1646,864691135469335378,864691135359440472,24596,9749,3612,-0.10893460409734083,L4,L2/3
1647,864691135857222958,864691135359440472,3392,10484,3612,0.12686205123355745,L4,L2/3
1648,864691135759652174,864691135359440472,5152,682,3612,0.12687171322354865,L4,L2/3
1662,864691136275178765,864691135889813897,9652,1351,11517,0.04776329049657069,L4,L2/3
1666,864691135759652174,864691135889813897,23308,682,11517,0.0859797741048288,L4,L2/3
1667,864691135969949285,864691135889813897,13192,5677,11517,-0.10840279897155235,L4,L2/3
1671,864691136419698583,864691135614771147,3672,1487,4673,-0.1973919861016167,L4,L2/3
1673,864691136119541016,864691135614771147,13276,1460,4673,0.13427490467668213,L4,L2/3
1677,864691135441756744,864691135614771147,6116,10228,4673,0.31314750036109873,L4,L2/3
1678,864691135942378612,864691135614771147,9616,621,4673,0.036767857734003394,L4,L2/3
1679,864691136663288030,864691135614771147,25772,9892,4673,0.05808379812234839,L4,L2/3
1689,864691135014167446,864691135738679153,2600,10481,11145,0.18820955293138708,L4,L2/3
1690,864691134965653279,864691135738679153,13464,5445,11145,-0.06384132688214486,L4,L2/3
1692,864691135942378612,864691135738679153,20444,621,11145,0.11990633559175501,L4,L2/3
1699,864691134918514698,864691135539219826,14836,2403,11154,0.07063061897076248,L4,L2/3
1704,864691135807579933,864691135509542665,6464,1259,4647,0.1995660482452486,L4,L2/3
1705,864691135162908461,864691135509542665,3772,528,4647,-0.21872802267301233,L4,L2/3
1723,864691135700409211,864691136209936060,4036,9281,7124,0.05376294794988054,L4,L2/3
1727,864691137198217793,864691135270570405,2528,10144,3404,-0.25611382214325595,L4,L2/3
1780,864691135304440487,864691136274201613,6540,1457,10876,0.08943600243124644,L4,L2/3
1781,864691135156708964,864691136274201613,18760,9741,10876,-0.037674268553978846,L4,L2/3
1782,864691135857302830,864691136274201613,5644,1360,10876,-0.1298678234748121,L4,L2/3
1788,864691134918495498,864691135209033337,2164,5882,8650,0.1077678061423599,L4,L2/3
1792,864691135759686990,864691135209033337,2112,4779,8650,0.0410995064204044,L4,L2/3
1816,864691135469335378,864691135926318606,5136,9749,11589,0.18794515238673248,L4,L2/3
1858,864691135807579933,864691135859844200,20408,1259,6291,0.1715770156865917,L4,L2/3
1862,864691135783492659,864691136210333628,24096,2529,6424,-0.01198396962356922,L4,L2/3
1907,864691135763000374,864691136194825430,9016,10135,10806,0.027432368513483622,L4,L2/3
1908,864691135208943225,864691136194825430,1712,10140,10806,-0.06100904936733009,L4,L2/3
1913,864691135726562367,864691135576170782,36408,7497,334,0.20680353497372278,L4,L2/3
1914,864691135783492659,864691135576170782,14588,2529,334,0.025749024540097993,L4,L2/3
1916,864691135469335378,864691135576170782,20684,9749,334,0.06956997087041585,L4,L2/3
1918,864691135783492659,864691135568808940,2268,2529,11566,0.1954979738240206,L4,L2/3
1931,864691136484049708,864691136040434942,6804,3527,3079,0.0656731998437666,L4,L2/3
1932,864691135361192007,864691136040434942,3716,10136,3079,-0.2861957044001074,L4,L2/3
1934,864691135469335378,864691136040434942,440,9749,3079,-0.06177298399325356,L4,L2/3
1935,864691135857222958,864691136040434942,20136,10484,3079,0.054908034374774775,L4,L2/3
1982,864691135361192007,864691135698399765,452,10136,11520,0.2641983014093566,L4,L2/3
1984,864691136194822888,864691136953057759,2940,4553,12006,-0.14054858876498638,L4,L2/3
1987,864691135726562367,864691136953057759,25496,7497,12006,-0.09525242653921048,L4,L2/3
1988,864691136228125521,864691136953057759,12276,8582,12006,0.250543075745115,L4,L2/3
1990,864691135700566050,864691136953057759,8056,10242,12006,0.22250314843135013,L4,L2/3
1993,864691135491268455,864691136953057759,14664,3385,12006,-0.15491616393265492,L4,L2/3
1995,864691135725354411,864691136953057759,5076,714,12006,-0.023548591120402747,L4,L2/3
1997,864691135737916036,864691136953057759,13516,2405,12006,0.10348932088364284,L4,L2/3
1998,864691135059717787,864691136953057759,3728,10489,12006,-0.019253699920045615,L4,L2/3
1999,864691135777736032,864691136953057759,13228,10141,12006,0.16505387410814448,L4,L2/3
2000,864691136362684386,864691136953057759,25300,10565,12006,0.05663922024980428,L4,L2/3
2002,864691136023889209,864691136953057759,6416,10490,12006,-0.025370250012794106,L4,L2/3
2011,864691136484049708,864691136953057759,27536,3527,12006,-0.02405306894449311,L4,L2/3
2016,864691135361192007,864691136953057759,3320,10136,12006,0.24182994776851752,L4,L2/3
2091,864691136194822888,864691136813000307,4280,4553,249,-0.06613139972784896,L4,L2/3
2093,864691135783492659,864691136813000307,14120,2529,249,0.15863897377097422,L4,L2/3
2094,864691135441749320,864691136813000307,21212,10239,249,0.22880286647519602,L4,L2/3
2098,864691136578707732,864691136813000307,15984,2538,249,0.2606937593601156,L4,L2/3
2099,864691136362747874,864691136813000307,22360,1352,249,0.12121860062097468,L4,L2/3
2100,864691135208943225,864691136813000307,14892,10140,249,0.17236996818897032,L4,L2/3
2106,864691136194822888,864691136287598787,960,4553,2501,0.010185247858378977,L4,L2/3
2107,864691134918495498,864691136287598787,776,5882,2501,0.1640200656735454,L4,L2/3
2110,864691135725388459,864691136287598787,1016,1405,2501,-0.0266392359153094,L4,L2/3
2112,864691135156708964,864691136287598787,3736,9741,2501,-0.07205144826867049,L4,L2/3
2113,864691135383993579,864691136287598787,3928,10283,2501,0.03904142322805594,L4,L2/3
2115,864691135838392723,864691136287598787,12116,4422,2501,-0.1295917798008316,L4,L2/3
2117,864691136194822888,864691135685170871,1012,4553,10902,-0.03021168537542421,L4,L2/3
2121,864691135510079753,864691135685170871,2372,4419,10902,0.20444689913665393,L4,L2/3
2123,864691136066697624,864691135685170871,3508,8394,10902,-0.12033656256362267,L4,L2/3
2127,864691136119541016,864691135685170871,4208,1460,10902,0.22035105948018704,L4,L2/3
2129,864691136362747874,864691135685170871,12328,1352,10902,0.1731901402531988,L4,L2/3
2132,864691136210344380,864691135685170871,3028,1430,10902,0.09638703177398955,L4,L2/3
2137,864691135279377569,864691135685170871,21068,7562,10902,0.01813487596345245,L4,L2/3
2138,864691135777851232,864691135685170871,3768,1393,10902,0.007014955624810312,L4,L2/3
2140,864691136194822888,864691135538730610,3684,4553,8950,0.04701271240954731,L4,L2/3
2147,864691135754777037,864691135538730610,15188,6423,8950,-0.00481253818913503,L4,L2/3
2148,864691135857302830,864691135538730610,1460,1360,8950,0.11606153528218496,L4,L2/3
2172,864691136194822888,864691135954861064,2916,4553,6431,-0.19919375342117496,L4,L2/3
2176,864691135737916036,864691135954861064,3356,2405,6431,-0.051514986693107244,L4,L2/3
2179,864691135156708964,864691135954861064,3400,9741,6431,-0.013566228243037189,L4,L2/3
2181,864691135469335378,864691135954861064,2560,9749,6431,-0.049629831372787155,L4,L2/3
2183,864691135479337158,864691135954861064,4092,9887,6431,-0.0037602269402019555,L4,L2/3
2184,864691136194822888,864691136923834596,2908,4553,434,-0.087946987014943,L4,L2/3
2185,864691135852005063,864691136923834596,3952,9731,434,0.23409824414574346,L4,L2/3
2187,864691136674054791,864691136923834596,2136,1343,434,0.17012458654349868,L4,L2/3
2188,864691135915343462,864691136923834596,5804,509,434,-0.15694662274407,L4,L2/3
2189,864691136194822888,864691135737987204,5596,4553,3411,-0.033200703601553756,L4,L2/3
2195,864691135479337158,864691135737987204,4680,9887,3411,0.1858537704115799,L4,L2/3
2197,864691136194822888,864691135947471969,1188,4553,11490,0.18186835743610488,L4,L2/3
2202,864691135361192007,864691135947471969,2308,10136,11490,0.026917029998287257,L4,L2/3
2205,864691135383993579,864691135947471969,2372,10283,11490,-0.10272340470688793,L4,L2/3
2208,864691136663288030,864691135947471969,2720,9892,11490,-0.0019373809165581174,L4,L2/3
2209,864691136194822888,864691135777055405,332,4553,8581,0.06999608132884332,L4,L2/3
2212,864691135386581077,864691135777055405,1240,625,8581,0.23662749635716876,L4,L2/3
2213,864691136194822888,864691135800694114,1604,4553,10787,-0.21760396175535127,L4,L2/3
2225,864691136194822888,864691135489239098,876,4553,5474,0.11055461782299777,L4,L2/3
2228,864691136194822888,864691135013789942,3308,4553,12009,-0.21679313581517554,L4,L2/3
2237,864691136194822888,864691136904186290,5244,4553,6432,0.2449894552079042,L4,L2/3
2238,864691135885042032,864691136904186290,2984,2549,6432,0.048411846964836185,L4,L2/3
2239,864691135014167446,864691136904186290,16048,10481,6432,0.19904168263367064,L4,L2/3
2242,864691134965653279,864691136904186290,2248,5445,6432,0.14645086693548529,L4,L2/3
2243,864691135857302830,864691136904186290,7660,1360,6432,0.06347593319995251,L4,L2/3
2245,864691136974714396,864691136904186290,176,4437,6432,0.0133582791059941,L4,L2/3
2246,864691135386581077,864691136904186290,3408,625,6432,-0.09804737773491107,L4,L2/3
2266,864691135700566050,864691135182590978,3760,10242,5438,-0.0011821032147538277,L4,L2/3
2267,864691135737916036,864691135182590978,1140,2405,5438,0.28948213125383687,L4,L2/3
2270,864691135014167446,864691135182590978,3628,10481,5438,0.35711024265437225,L4,L2/3
2271,864691135565709655,864691135182590978,1132,9811,5438,-0.0035099446486849747,L4,L2/3
2272,864691134965653279,864691135182590978,15056,5445,5438,0.13577868664053888,L4,L2/3
2273,864691135059722139,864691135182590978,32104,679,5438,-0.11225852006284696,L4,L2/3
2277,864691135014211734,864691135182590978,19092,4888,5438,-0.016959594457685766,L4,L2/3
2287,864691135473146162,864691135565696599,3456,4438,223,-0.0481552615945,L4,L2/3
2288,864691136419698583,864691135565696599,6732,1487,223,-0.14739679256395802,L4,L2/3
2289,864691135700566050,864691135565696599,12208,10242,223,-0.05516994650501565,L4,L2/3
2290,864691136602976721,864691135565696599,1640,6779,223,0.033466014681659564,L4,L2/3
2292,864691135737916036,864691135565696599,5264,2405,223,0.06105241364569495,L4,L2/3
2299,864691136066664088,864691135565696599,7072,3399,223,-0.05258197048841309,L4,L2/3
2320,864691135304440487,864691135210423744,28816,1457,1091,0.04747268823995917,L4,L2/3
2326,864691136119541016,864691135210423744,14412,1460,1091,0.19457638945860156,L4,L2/3
2327,864691135916172390,864691135210423744,15400,9729,1091,-0.05630608951564794,L4,L2/3
2330,864691135759652174,864691135210423744,19184,682,1091,-0.0013714341627930387,L4,L2/3
2357,864691136195396684,864691135661371632,10560,10322,5419,0.41536358140180185,L4,L2/3
2358,864691135591350283,864691135661371632,1120,9200,5419,0.2119711163037532,L4,L2/3
2359,864691135942378612,864691135661371632,14200,621,5419,0.12879041554407103,L4,L2/3
2406,864691134918495498,864691135572482853,31436,5882,11995,0.032678236380746704,L4,L2/3
2411,864691135737916036,864691135572482853,12112,2405,11995,-0.1622504564728616,L4,L2/3
2428,864691135510079753,864691135464436549,1180,4419,5676,0.026661182814180354,L4,L2/3
2430,864691136522731153,864691135464436549,4208,3536,5676,-0.18785250694480835,L4,L2/3
2433,864691135783492659,864691136419555991,3576,2529,6143,-0.040756483178028526,L4,L2/3
2435,864691135777736032,864691136419555991,4636,10141,6143,0.05049049669149714,L4,L2/3
2441,864691135737916036,864691136297791771,6276,2405,6419,-0.07565023417143513,L4,L2/3
2442,864691135763000374,864691136297791771,1332,10135,6419,-0.16876527265022645,L4,L2/3
2443,864691135517063379,864691136297791771,2600,3409,6419,0.07058299781062848,L4,L2/3
2447,864691135701561723,864691135976698947,4124,9730,3601,0.24655166895622557,L4,L2/3
2448,864691135013866998,864691135976698947,2232,3516,3601,0.06868694084117626,L4,L2/3
2450,864691135059722139,864691135976698947,7684,679,3601,0.18048114327922368,L4,L2/3
2451,864691135014211734,864691135976698947,228,4888,3601,0.010169519022692296,L4,L2/3
2454,864691135726649663,864691135976698947,872,6848,3601,0.07998191377766296,L4,L2/3
2486,864691134941133667,864691136419541911,8096,716,1121,-0.17467547162209088,L4,L2/3
2492,864691134918495498,864691135346170271,3772,5882,6385,-0.00043387623904798196,L4,L2/3
2493,864691135783492659,864691135346170271,4560,2529,6385,-0.0733564091080734,L4,L2/3
2495,864691136228027217,864691135346170271,17848,10134,6385,0.008049769969040858,L4,L2/3
2501,864691135737916036,864691135684358583,9588,2405,8632,0.13424169688970355,L4,L2/3
2527,864691136362684386,864691135495249040,3956,10565,3046,0.3422193121765528,L4,L2/3
2529,864691134965653279,864691135495249040,19088,5445,3046,0.12244199085968888,L4,L2/3
2928,864691134918495498,864691135013293558,952,5882,6400,-0.01943515147752959,L4,L2/3
2930,864691135700566050,864691135013293558,6152,10242,6400,0.24035970025479164,L4,L2/3
2932,864691135208943225,864691135013293558,8744,10140,6400,0.2337773364642834,L4,L2/3
2934,864691135383993579,864691135013293558,1812,10283,6400,-0.043931387984225335,L4,L2/3
2944,864691134918495498,864691136953041887,3804,5882,9053,0.12713559078701234,L4,L2/3
2947,864691136419698583,864691136953041887,67544,1487,9053,0.12211493250584879,L4,L2/3
2951,864691135777064877,864691136953041887,4412,5427,9053,-0.055313089524025694,L4,L2/3
2952,864691135719651633,864691136953041887,1032,5804,9053,0.1868178749585673,L4,L2/3
2955,864691135383993579,864691136953041887,4692,10283,9053,-0.07353903003925227,L4,L2/3
2956,864691136912172017,864691136953041887,1428,4763,9053,0.034504975619447584,L4,L2/3
2958,864691136195208424,864691136953041887,13560,4423,9053,0.1998031921582607,L4,L2/3
2960,864691135777851232,864691136953041887,21948,1393,9053,0.0772881830895254,L4,L2/3
2977,864691134918495498,864691135782702387,14476,5882,497,-0.008794445365237746,L4,L2/3
2981,864691135916172390,864691135782702387,10920,9729,497,-0.04209450400856237,L4,L2/3
2983,864691136085404268,864691135782702387,11392,4430,497,-0.03011487456596439,L4,L2/3
3002,864691134918495498,864691135123267623,9176,5882,398,-0.07892091462020165,L4,L2/3
3003,864691135874675854,864691135123267623,7488,1475,398,0.19228455773123615,L4,L2/3
3013,864691134918495498,864691135684193266,1920,5882,4523,0.14178799185915408,L4,L2/3
3014,864691136419698583,864691135684193266,3476,1487,4523,-0.20371491149990822,L4,L2/3
3016,864691136066697624,864691135684193266,3040,8394,4523,-0.14143630241446034,L4,L2/3
3020,864691134918495498,864691136124491046,1428,5882,10791,0.19830613930786586,L4,L2/3
3021,864691135441749320,864691136124491046,8484,10239,10791,0.3240205196542183,L4,L2/3
3022,864691136602976721,864691136124491046,3780,6779,10791,0.16396661605287868,L4,L2/3
3032,864691134918495498,864691135182405378,23736,5882,7241,0.1913393343504628,L4,L2/3
3042,864691135947719777,864691135182405378,6836,10142,7241,-0.1003280029301639,L4,L2/3
3045,864691134918495498,864691137020596078,8128,5882,11303,-0.16214982067207298,L4,L2/3
3046,864691134918495498,864691135889252489,4100,5882,11565,-0.029482983553094613,L4,L2/3
3047,864691134918495498,864691135975554415,13412,5882,3029,0.22005804838799842,L4,L2/3
3050,864691134918495498,864691136297458203,19344,5882,10795,0.05208860386386969,L4,L2/3
3053,864691135059717787,864691136297458203,8096,10489,10795,-0.03216839364909429,L4,L2/3
3054,864691135479337158,864691136297458203,3184,9887,10795,0.12470841231219369,L4,L2/3
3057,864691134918495498,864691135687917280,1488,5882,8595,0.1024220446154879,L4,L2/3
3058,864691135874675854,864691135687917280,5020,1475,8595,0.1588273998725063,L4,L2/3
